,SOURCE,YEAR,COUNTR,REGION,ADMIN_LEVEL,GAUL_AD0,GAUL_AD1,X,Y,DEN1,DEN2,DEN3,DEN4,N_TYPES
2784,DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
2785,DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
2786,DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
2787,DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
2788,DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
2789,DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
2790,DE_16074.pd,2006,Mexico,Americas,1,1006344,1006367,-105.228858,20.623303,1,0,0,0,2
2791,DE_16255.pd,2009,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,1,1,0,3
2792,DE_16257.pd,2010,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,3
2793,DE_453.pdf,1980,Mexico,Americas,1,1006344,1006368,-104.852252,21.798851,1,0,0,0,1
2794,DE_453.pdf,1981,Mexico,Americas,1,1006344,1006368,-104.852252,21.798851,1,0,0,0,1
2795,DE_453.pdf,1982,Mexico,Americas,1,1006344,1006368,-104.852252,21.798851,1,0,0,0,1
2796,DE_453.pdf,1983,Mexico,Americas,1,1006344,1006368,-104.852252,21.798851,1,0,0,0,1
2797,DE_453.pdf,1984,Mexico,Americas,1,1006344,1006368,-104.852252,21.860006,1,0,0,0,1
2798,FJ898438,2002,Mexico,Americas,1,1006344,1006368,-104.852252,21.798851,0,1,0,0,2
2799,DE_16325,2009,Mexico,Americas,1,1006344,1006368,-104.853516,21.943046,1,1,0,0,2
2800,DE_16255.pd,2010,Mexico,Americas,1,1006344,1006368,-104.852252,21.798851,1,0,0,0,2
2801,DE_14659.pd,1997,Mexico,Americas,1,1006344,1006369,-86.848354,21.155278,0,0,1,0,1
2802,DE_14875.pd,2004,Mexico,Americas,1,1006344,1006369,-88.121367,19.619164,0,1,0,0,2
2803,DE_4581.pdf,2005,Mexico,Americas,1,1006344,1006369,-88.045564,19.578634,1,1,1,0,3
2804,DE_16074.pd,2007,Mexico,Americas,1,1006344,1006369,-88.295192,18.495604,1,0,0,0,3
2805,DE_5032.pdf,1979,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2806,DE_5032.pdf,1980,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2807,DE_5032.pdf,1981,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2808,DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2809,DE_5032.pdf,1983,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2810,DE_5032.pdf,1984,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2811,DE_5032.pdf,1985,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2812,DE_5032.pdf,1986,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2813,DE_5032.pdf,1987,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2814,DE_5032.pdf,1988,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2815,DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2816,DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2817,DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2818,DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2819,DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2820,DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
2821,DE_5032.pdf,1995,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,0,0,1,0,2
2822,DE_16074.pd,2003,Mexico,Americas,1,1006344,1006371,-106.691351,24.998777,0,1,1,0,2
2823,DE_14875.pd,2004,Mexico,Americas,1,1006344,1006371,-107.482376,24.998777,0,1,0,0,2
2824,DE_16074.pd,2005,Mexico,Americas,1,1006344,1006371,-106.415062,24.998777,0,1,0,0,2
2825,DE_4602.pdf,2006,Mexico,Americas,1,1006344,1006371,-106.407784,25.483184,1,0,0,0,3
2826,DE_14455.pd,1983,Mexico,Americas,1,1006344,1006372,-110.809477,29.691708,1,0,0,0,1
2827,DE_14659.pd,1984,Mexico,Americas,1,1006344,1006372,-110.809477,29.691708,1,0,0,0,1
2828,DE_5035.pdf,1992,Mexico,Americas,1,1006344,1006372,-109.4445,29.691708,0,1,0,0,2
2829,DE_14659.pd,1995,Mexico,Americas,1,1006344,1006372,-109.1747,26.6037,0,0,0,1,3
2830,DE_16074.pd,2003,Mexico,Americas,1,1006344,1006372,-109.642553,26.826675,0,1,0,0,3
2831,DE_4581.pdf,2005,Mexico,Americas,1,1006344,1006372,-109.1747,26.6037,1,1,1,0,4
2832,DE_16074.pd,2006,Mexico,Americas,1,1006344,1006372,-110.235508,30.988472,1,0,0,0,4
2833,DE_16074.pd,2005,Mexico,Americas,1,1006344,1006373,-92.645502,18.533816,0,1,0,0,1
2834,DE_16074.pd,2006,Mexico,Americas,1,1006344,1006373,-93.37183,17.999632,1,0,0,1,3
2835,DE_5032.pdf,1979,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,1
2836,DE_981.pdf,1980,Mexico,Americas,1,1006344,1006374,-97.863865,24.271062,1,0,0,0,1
2837,DE_5032.pdf,1981,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,1
2838,DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,1,0,1,3
2839,DE_5032.pdf,1983,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
2840,DE_5032.pdf,1984,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
2841,DE_5032.pdf,1985,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
2842,DE_5032.pdf,1986,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
2843,DE_5032.pdf,1987,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
2844,DE_5032.pdf,1988,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
2845,DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
2846,DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
2847,DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
2848,DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
2849,DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
2850,DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
2851,DE_2961.pdf,1995,Mexico,Americas,1,1006344,1006374,-97.506,25.867,1,1,1,1,4
2852,DE_2961.pdf,1996,Mexico,Americas,1,1006344,1006374,-97.506,25.867,1,1,1,1,4
2853,DE_16074.pd,2004,Mexico,Americas,1,1006344,1006374,-97.829533,22.273847,0,1,0,0,4
2854,DE_4581.pdf,2005,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,1,1,0,4
2855,DE_16074.pd,2007,Mexico,Americas,1,1006344,1006374,-99.138622,23.737583,1,0,0,0,4
2856,DE_16264.pd,2010,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,4
2857,DE_5032.pdf,1979,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2858,DE_5032.pdf,1980,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2859,DE_5032.pdf,1981,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2860,DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2861,DE_5032.pdf,1983,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2862,DE_5032.pdf,1984,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2863,DE_5032.pdf,1985,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2864,DE_5032.pdf,1986,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2865,DE_5032.pdf,1987,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2866,DE_5032.pdf,1988,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2867,DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2868,DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2869,DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2870,DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2871,DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2872,DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
2873,DE_5032.pdf,1995,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,0,0,1,0,2
2874,DE_16074.pd,2003,Mexico,Americas,1,1006344,1006375,-95.814786,19.369044,0,1,0,0,3
2875,DE_15054.pd,2004,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,0,1,1,0,3
2876,DE_16074.pd,2006,Mexico,Americas,1,1006344,1006375,-96.153774,19.624156,1,1,1,0,3
2877,DE_16074.pd,2007,Mexico,Americas,1,1006344,1006375,-97.061491,18.851711,1,0,0,0,3
2878,DE_16096.pd,2009,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,1,1,1,4
2879,DE_16283.pd,2012,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,0,0,0,1,4
2880,DE_5032.pdf,1979,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,1
2881,DE_5032.pdf,1980,Mexico,Americas,1,1006344,1006376,-88.896067,20.9792,1,0,0,0,1
2882,DE_5032.pdf,1981,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,1
2883,DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,1
2884,DE_5032.pdf,1983,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,1
2885,DE_5032.pdf,1984,Mexico,Americas,1,1006344,1006376,-88.896067,20.935789,1,0,0,1,2
2886,DE_5032.pdf,1985,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
2887,DE_5032.pdf,1986,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
2888,DE_5032.pdf,1987,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
2889,DE_5032.pdf,1988,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
2890,DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
2891,DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
2892,DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
2893,DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
2894,DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
2895,DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006376,-88.896067,20.935789,1,1,0,0,3
2896,DE_14659.pd,1995,Mexico,Americas,1,1006344,1006376,-89.418597,20.935789,0,1,1,0,4
2897,DE_14659.pd,1996,Mexico,Americas,1,1006344,1006376,-89.62738,21.015612,0,1,1,0,4
2898,DE_14659.pd,1997,Mexico,Americas,1,1006344,1006376,-88.896067,20.814131,0,0,1,1,4
2899,DE_14986.pd,2001,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,0,1,1,0,4
2900,DE_14659.pd,2002,Mexico,Americas,1,1006344,1006376,-88.2,20.96,1,1,0,0,4
2901,GU131955,2004,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,0,1,0,0,4
2902,DE_4581.pdf,2005,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,1,1,0,4
2903,GU131959,2006,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,1,0,0,4
2904,HQ166036,2007,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,1,0,0,4
2905,HQ166037,2008,Mexico,Americas,1,1006344,1006376,-89.165039,20.61222,1,0,0,0,4
2906,DE_16325,2009,Mexico,Americas,1,1006344,1006376,-89.165039,20.61222,1,1,0,0,4
2907,DE_16275.pd,2011,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,0,0,1,0,4
2908,DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012300,97.746334,22.942902,0,0,1,0,1
2909,DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012300,97.746334,22.942902,0,0,1,0,1
2910,HQ588146,2007,Vietnam,Asia,1,1011447,1012301,108.06115,16.068734,1,0,0,0,1
2911,DE_16366.pd,1963,Vietnam,Asia,1,1011447,1012302,106.616363,10.814422,1,1,0,0,2
2912,DE_16366.pd,1966,Vietnam,Asia,1,1011447,1012302,106.616363,10.814422,1,1,0,1,3
2913,DE_822.pdf,1995,Vietnam,Asia,1,1011447,1012302,106.694737,10.744253,1,1,1,1,4
2914,DE_822.pdf,1996,Vietnam,Asia,1,1011447,1012302,106.694737,10.814422,1,1,1,1,4
2915,DE_822.pdf,1997,Vietnam,Asia,1,1011447,1012302,106.694737,10.814422,1,1,1,1,4
2916,DE_16332,1998,Vietnam,Asia,1,1011447,1012302,106.694737,10.814422,1,1,1,1,4
2917,DE_16332,1999,Vietnam,Asia,1,1011447,1012302,106.694737,10.814422,1,1,1,1,4
2918,DE_16332,2000,Vietnam,Asia,1,1011447,1012302,106.673126,10.814422,0,1,1,1,4
2919,DE_16332,2001,Vietnam,Asia,1,1011447,1012302,106.673126,10.814422,1,1,1,1,4
2920,DE_16332,2002,Vietnam,Asia,1,1011447,1012302,106.694737,10.814422,1,1,1,1,4
2921,DE_16332,2003,Vietnam,Asia,1,1011447,1012302,106.673126,10.814422,1,1,1,1,4
2922,DE_16332,2004,Vietnam,Asia,1,1011447,1012302,106.673126,10.814422,1,1,1,1,4
2923,DE_16332,2005,Vietnam,Asia,1,1011447,1012302,106.6836,10.814422,1,1,1,1,4
2924,DE_16332,2006,Vietnam,Asia,1,1011447,1012302,106.673126,10.814422,1,1,1,1,4
2925,DE_16332,2007,Vietnam,Asia,1,1011447,1012302,106.703138,10.814422,1,1,1,1,4
2926,DE_16212.pd,2008,Vietnam,Asia,1,1011447,1012302,106.616363,10.814422,1,1,1,1,4
2927,DE_16308,2011,Vietnam,Asia,1,1011447,1012302,106.673126,10.799584,1,1,1,1,4
2928,MOH68,1995,Peru,Americas,1,1011442,1012304,-77.674029,-9.410087,1,0,0,0,1
2929,DE_16309,1999,Peru,Americas,1,1011442,1012307,-74.888306,-11.436955,0,1,0,0,1
2930,DE_16109.pd,2000,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,0,3
2931,DE_16109.pd,2001,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,0,3
2932,DE_16109.pd,2002,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,1,1,0,3
2933,DE_16109.pd,2003,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,0,3
2934,DE_16109.pd,2004,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,0,3
2935,DE_16120.pd,2005,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,1,4
2936,DE_16120.pd,2006,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,1,4
2937,DE_16120.pd,2007,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,1,4
2938,DE_16120.pd,2008,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,1,4
2939,DE_16120.pd,2009,Peru,Americas,1,1011442,1012307,-74.883894,-11.05544,1,1,1,1,4
2940,DE_16120.pd,2010,Peru,Americas,1,1011442,1012307,-74.883894,-11.05544,1,1,1,1,4
2941,MOH81,2011,Peru,Americas,1,1011442,1012307,-74.883894,-11.537075,1,1,0,0,4
2942,MOH82,2012,Peru,Americas,1,1011442,1012307,-74.883894,-11.537075,1,1,0,0,4
2943,DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012308,99.016671,12.083135,0,0,1,0,1
2944,DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012308,99.016671,12.083135,0,0,1,0,1
2945,DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012314,105.752915,9.369809,0,1,1,0,2
2946,DE_2957.pdf,1996,Vietnam,Asia,1,1011447,1012315,105.181196,10.509438,0,1,1,0,2
2947,DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012315,105.181196,10.509438,1,0,1,0,3
2948,DE_16196.pd,2004,Vietnam,Asia,1,1011447,1012315,105.418568,10.37605,0,1,0,1,4
2949,DE_16196.pd,2005,Vietnam,Asia,1,1011447,1012315,105.418568,10.37605,1,1,1,1,4
2950,DE_16196.pd,2006,Vietnam,Asia,1,1011447,1012315,105.418568,10.37605,1,1,1,1,4
2951,DE_16196.pd,2007,Vietnam,Asia,1,1011447,1012315,105.418568,10.509438,1,1,1,1,4
2952,DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012318,105.590594,10.12884,0,0,1,0,1
2953,DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012319,97.6238,16.4904,0,0,1,0,1
2954,DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012319,97.6238,16.4904,0,0,1,0,1
2955,DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012320,97.388012,25.37915,0,0,1,0,1
2956,DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012320,97.388012,25.37915,0,0,1,0,1
2957,MOH117,1982,Peru,Americas,1,1011442,1012327,-80.546305,-3.859298,0,0,0,1,1
2958,MOH118,1986,Peru,Americas,1,1011442,1012327,-80.546305,-3.859298,0,1,0,0,2
2959,DE_16109.pd,2000,Peru,Americas,1,1011442,1012327,-80.429535,-3.556255,1,1,1,0,4
2960,DE_16109.pd,2001,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,1,1,0,4
2961,DE_16109.pd,2002,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,0,4
2962,DE_16109.pd,2003,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,0,4
2963,DE_16109.pd,2004,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,0,4
2964,DE_16120.pd,2005,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,1,4
2965,DE_16120.pd,2006,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,1,4
2966,DE_16120.pd,2007,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,0,4
2967,DE_16120.pd,2008,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,1,1,4
2968,DE_16120.pd,2009,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,0,1,4
2969,DE_16120.pd,2010,Peru,Americas,1,1011442,1012327,-80.431015,-3.807089,1,0,0,1,4
2970,MOH116,2011,Peru,Americas,1,1011442,1012327,-80.429535,-3.556255,1,1,0,0,4
2971,DE_16309,2012,Peru,Americas,1,1011442,1012327,-80.429535,-3.556255,0,1,0,0,4
2972,MOH93,1980,Peru,Americas,1,1011442,1012328,-74.423227,-4.121235,0,1,0,0,1
2973,MOH94,1983,Peru,Americas,1,1011442,1012328,-74.423227,-4.121235,0,1,0,0,1
2974,MOH95,1986,Peru,Americas,1,1011442,1012328,-74.423227,-4.121235,0,1,0,0,1
2975,DE_3179.pdf,1990,Peru,Americas,1,1011442,1012328,-73.25,-2.571483,1,1,0,1,3
2976,DE_3179.pdf,1991,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,0,0,1,3
2977,DE_3179.pdf,1992,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,0,0,1,3
2978,DE_3179.pdf,1993,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,1,3
2979,DE_3179.pdf,1994,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,1,3
2980,DE_16309,1995,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,0,3
2981,DE_5035.pdf,1996,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,0,3
2982,DE_16133.pd,1997,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,0,3
2983,DE_16133.pd,1998,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,0,3
2984,DE_16151.pd,1999,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,0,0,3
2985,DE_16109.pd,2000,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,1,0,4
2986,DE_16109.pd,2001,Peru,Americas,1,1011442,1012328,-73.192,-2.571483,1,1,1,0,4
2987,DE_16109.pd,2002,Peru,Americas,1,1011442,1012328,-73.192,-2.571483,1,1,1,0,4
2988,DE_16109.pd,2003,Peru,Americas,1,1011442,1012328,-73.192,-2.571483,1,1,1,0,4
2989,DE_16109.pd,2004,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,0,1,0,4
2990,DE_16120.pd,2005,Peru,Americas,1,1011442,1012328,-73.192,-2.571483,1,0,1,1,4
2991,DE_16120.pd,2006,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,0,1,1,4
2992,DE_16120.pd,2007,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,0,1,1,4
2993,DE_16120.pd,2008,Peru,Americas,1,1011442,1012328,-73.484378,-2.571483,1,1,1,1,4
2994,DE_16120.pd,2009,Peru,Americas,1,1011442,1012328,-74.423227,-4.121235,1,1,1,1,4
2995,DE_16120.pd,2010,Peru,Americas,1,1011442,1012328,-73.271255,-2.580914,1,1,1,1,4
2996,DE_16268.pd,2011,Peru,Americas,1,1011442,1012328,-73.271255,-2.571483,0,1,0,0,4
2997,DE_16309,2012,Peru,Americas,1,1011442,1012328,-73.271255,-3.761486,0,1,0,0,4
2998,DE_1900.pdf,1965,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
2999,DE_1900.pdf,1966,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
3000,DE_1900.pdf,1967,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
3001,DE_1900.pdf,1968,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
3002,DE_1900.pdf,1969,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
3003,DE_1900.pdf,1970,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
3004,DE_1900.pdf,1971,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
3005,DE_1900.pdf,1972,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
3006,DE_1900.pdf,1973,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
3007,DE_1900.pdf,1974,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
3008,DE_680.pdf,1976,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,0,0,1,0,4
3009,DE_1903.pdf,1984,Myanmar,Asia,1,1011440,1012330,96.182113,16.816701,1,1,1,1,4
3010,DE_1903.pdf,1985,Myanmar,Asia,1,1011440,1012330,96.182113,16.816701,1,1,1,1,4
3011,DE_1903.pdf,1986,Myanmar,Asia,1,1011440,1012330,96.182113,16.816701,1,1,1,1,4
3012,DE_2474.pdf,1987,Myanmar,Asia,1,1011440,1012330,96.182113,16.816701,1,1,1,0,4
3013,DE_1903.pdf,1988,Myanmar,Asia,1,1011440,1012330,96.182113,16.816701,1,1,1,1,4
3014,DE_822.pdf,1995,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
3015,DE_4854.pdf,1996,Myanmar,Asia,1,1011440,1012330,96.163321,16.959235,1,1,1,1,4
3016,DE_4854.pdf,1997,Myanmar,Asia,1,1011440,1012330,96.163321,16.959235,1,1,1,1,4
3017,DE_4854.pdf,1998,Myanmar,Asia,1,1011440,1012330,96.163321,16.959235,1,1,1,1,4
3018,DE_2276.pdf,1999,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,1,4
3019,DE_2276.pdf,2000,Myanmar,Asia,1,1011440,1012330,96.142502,16.799282,1,1,1,0,4
3020,DE_4854.pdf,2001,Myanmar,Asia,1,1011440,1012330,96.163321,16.959235,1,1,1,0,4
3021,DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012334,108.095418,11.750435,1,0,1,0,2
3022,MOH78,2011,Peru,Americas,1,1011442,1012344,-76.039728,-9.421806,1,0,0,0,1
3023,MOH79,2012,Peru,Americas,1,1011442,1012344,-76.039728,-9.421806,1,0,0,0,1
3024,DE_2957.pdf,1996,Vietnam,Asia,1,1011447,1012346,105.923538,9.55832,0,0,1,0,1
3025,DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012346,105.923538,9.55832,1,0,1,0,2
3026,DE_16366.pd,1963,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,0,2
3027,DE_16364.pd,1966,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,1,3
3028,DE_2957.pdf,1996,Vietnam,Asia,1,1011447,1012348,105.9912,10.101235,1,1,1,0,4
3029,DE_2410.pdf,1998,Vietnam,Asia,1,1011447,1012348,105.9912,10.101235,1,1,1,0,4
3030,JN376795,2001,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,0,0,0,1,4
3031,DE_14864.pd,2002,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,1,1,4
3032,JN376797,2003,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,1,4
3033,JN376798,2004,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,1,4
3034,JN376799,2005,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,1,4
3035,JN376800,2006,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,0,1,0,1,4
3036,JN376801,2007,Vietnam,Asia,1,1011447,1012348,106.078512,10.189496,1,1,0,1,4
