SOURCE,YEAR,COUNTR,REGION,ADMIN_LEVEL,GAUL_AD0,GAUL_AD1,X,Y,DEN1,DEN2,DEN3,DEN4,N_TYPES
DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006355,-99.645972,19.355823,1,0,0,0,1
DE_16074.pd,2002,Mexico,Americas,1,1006344,1006355,-100.18095,18.681049,0,1,0,0,2
DE_5032.pdf,1979,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1980,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1981,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1983,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1984,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1985,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1986,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1987,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1988,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_16074.pd,2007,Mexico,Americas,1,1006344,1006356,-101.801383,19.811365,1,0,0,0,1
DE_16255.pd,2010,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,1,0,0,0,1
DE_16283.pd,2012,Mexico,Americas,1,1006344,1006356,-101.87812,19.206589,0,0,0,1,2
DE_14455.pd,1983,Mexico,Americas,1,1006344,1006357,-99.074979,18.742994,1,0,0,0,1
DE_14685.pd,1998,Mexico,Americas,1,1006344,1006357,-99.074979,18.742994,1,1,0,0,2
DE_14685.pd,1999,Mexico,Americas,1,1006344,1006357,-99.074979,18.742994,1,1,0,0,2
DE_14685.pd,2000,Mexico,Americas,1,1006344,1006357,-99.074979,18.742994,1,1,0,0,2
DE_14685.pd,2001,Mexico,Americas,1,1006344,1006357,-99.074979,18.742994,1,1,0,0,2
DE_16074.pd,2002,Mexico,Americas,1,1006344,1006357,-99.074979,18.88095,1,1,0,0,2
DE_16074.pd,2003,Mexico,Americas,1,1006344,1006357,-98.981166,18.955487,1,1,1,0,3
DE_16074.pd,2006,Mexico,Americas,1,1006344,1006357,-99.118853,18.932918,1,0,1,0,3
DE_16325,2009,Mexico,Americas,1,1006344,1006357,-99.058228,18.733404,1,1,0,0,3
DE_14464.pd,1986,Mexico,Americas,1,1006344,1006358,-100.31,25.66,1,0,0,0,1
DE_16074.pd,2002,Mexico,Americas,1,1006344,1006358,-100.186501,25.781344,0,1,0,0,2
DE_4581.pdf,2005,Mexico,Americas,1,1006344,1006358,-99.967248,25.57237,1,1,1,0,3
DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006359,-96.445611,16.969222,0,1,0,0,1
DE_14455.pd,1983,Mexico,Americas,1,1006344,1006359,-96.445611,16.969222,0,0,0,1,2
DE_5032.pdf,1984,Mexico,Americas,1,1006344,1006359,-96.445611,16.969222,0,0,0,1,2
DE_5032.pdf,2000,Mexico,Americas,1,1006344,1006359,-95.020094,18.034089,0,1,1,0,3
DE_5032.pdf,2001,Mexico,Americas,1,1006344,1006359,-95.020094,18.034089,0,1,0,0,3
GQ199893,2002,Mexico,Americas,1,1006344,1006359,-96.445611,16.969222,0,1,0,0,3
DE_16116.pd,2004,Mexico,Americas,1,1006344,1006359,-96.445611,16.969222,1,1,1,1,4
DE_16181.pd,2005,Mexico,Americas,1,1006344,1006359,-96.090538,18.130436,1,1,1,1,4
DE_16181.pd,2006,Mexico,Americas,1,1006344,1006359,-95.976791,16.969222,1,1,1,1,4
EU357918,2007,Mexico,Americas,1,1006344,1006359,-96.445611,16.969222,0,1,0,0,4
DE_5032.pdf,1979,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1980,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1981,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1983,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1984,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1985,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1986,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1987,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1988,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,1,0,0,0,1
DE_5032.pdf,1995,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,0,0,1,0,2
FJ898442,2007,Mexico,Americas,1,1006344,1006360,-97.900393,19.006918,0,0,1,0,2
DE_5032.pdf,1979,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1980,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1981,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1983,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1984,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1985,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1986,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1987,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1988,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006361,-99.845539,20.855978,1,0,0,0,1
DE_16074.pd,2006,Mexico,Americas,1,1006344,1006361,-99.472804,21.2165,1,0,0,0,1
DE_5032.pdf,1979,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1980,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1981,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1983,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1984,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1985,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1986,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1987,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1988,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
HM171563,2007,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,1,0,0,0,1
DE_16283.pd,2012,Mexico,Americas,1,1006344,1006363,-102.655394,23.293966,0,0,0,1,2
DE_16074.pd,2003,Mexico,Americas,1,1006344,1006364,-110.315208,24.136728,0,1,1,0,2
DE_453.pdf,1982,Mexico,Americas,1,1006344,1006365,-103.912946,19.141064,1,0,0,0,1
DE_453.pdf,1983,Mexico,Americas,1,1006344,1006365,-103.912946,19.149218,1,0,0,0,1
DE_453.pdf,1984,Mexico,Americas,1,1006344,1006365,-103.912946,19.149218,1,0,0,0,1
DE_3470.pdf,1997,Mexico,Americas,1,1006344,1006365,-103.912946,19.149218,0,0,1,0,2
DE_3470.pdf,2002,Mexico,Americas,1,1006344,1006365,-103.912946,19.141064,0,1,0,0,3
DE_16325,2009,Mexico,Americas,1,1006344,1006365,-103.870239,19.145168,1,1,0,0,3
DE_1583.pdf,1995,Mexico,Americas,1,1006344,1006366,-106,25,0,0,0,1,1
DE_5032.pdf,1979,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,1
DE_5032.pdf,1980,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,1
DE_5032.pdf,1981,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,1
DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,1
DE_453.pdf,1983,Mexico,Americas,1,1006344,1006367,-103.613005,20.623303,1,1,0,0,2
DE_453.pdf,1984,Mexico,Americas,1,1006344,1006367,-103.613005,20.623303,1,1,0,0,2
DE_5032.pdf,1985,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
DE_5032.pdf,1986,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
DE_5032.pdf,1987,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
DE_5032.pdf,1988,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,2
DE_16074.pd,2006,Mexico,Americas,1,1006344,1006367,-105.228858,20.623303,1,0,0,0,2
DE_16255.pd,2009,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,1,1,0,3
DE_16257.pd,2010,Mexico,Americas,1,1006344,1006367,-103.613005,20.580669,1,0,0,0,3
DE_453.pdf,1980,Mexico,Americas,1,1006344,1006368,-104.852252,21.798851,1,0,0,0,1
DE_453.pdf,1981,Mexico,Americas,1,1006344,1006368,-104.852252,21.798851,1,0,0,0,1
DE_453.pdf,1982,Mexico,Americas,1,1006344,1006368,-104.852252,21.798851,1,0,0,0,1
DE_453.pdf,1983,Mexico,Americas,1,1006344,1006368,-104.852252,21.798851,1,0,0,0,1
DE_453.pdf,1984,Mexico,Americas,1,1006344,1006368,-104.852252,21.860006,1,0,0,0,1
FJ898438,2002,Mexico,Americas,1,1006344,1006368,-104.852252,21.798851,0,1,0,0,2
DE_16325,2009,Mexico,Americas,1,1006344,1006368,-104.853516,21.943046,1,1,0,0,2
DE_16255.pd,2010,Mexico,Americas,1,1006344,1006368,-104.852252,21.798851,1,0,0,0,2
DE_14659.pd,1997,Mexico,Americas,1,1006344,1006369,-86.848354,21.155278,0,0,1,0,1
DE_14875.pd,2004,Mexico,Americas,1,1006344,1006369,-88.121367,19.619164,0,1,0,0,2
DE_4581.pdf,2005,Mexico,Americas,1,1006344,1006369,-88.045564,19.578634,1,1,1,0,3
DE_16074.pd,2007,Mexico,Americas,1,1006344,1006369,-88.295192,18.495604,1,0,0,0,3
DE_5032.pdf,1979,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1980,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1981,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1983,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1984,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1985,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1986,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1987,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1988,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,1,0,0,0,1
DE_5032.pdf,1995,Mexico,Americas,1,1006344,1006370,-100.416569,22.580374,0,0,1,0,2
DE_16074.pd,2003,Mexico,Americas,1,1006344,1006371,-106.691351,24.998777,0,1,1,0,2
DE_14875.pd,2004,Mexico,Americas,1,1006344,1006371,-107.482376,24.998777,0,1,0,0,2
DE_16074.pd,2005,Mexico,Americas,1,1006344,1006371,-106.415062,24.998777,0,1,0,0,2
DE_4602.pdf,2006,Mexico,Americas,1,1006344,1006371,-106.407784,25.483184,1,0,0,0,3
DE_14455.pd,1983,Mexico,Americas,1,1006344,1006372,-110.809477,29.691708,1,0,0,0,1
DE_14659.pd,1984,Mexico,Americas,1,1006344,1006372,-110.809477,29.691708,1,0,0,0,1
DE_5035.pdf,1992,Mexico,Americas,1,1006344,1006372,-109.4445,29.691708,0,1,0,0,2
DE_14659.pd,1995,Mexico,Americas,1,1006344,1006372,-109.1747,26.6037,0,0,0,1,3
DE_16074.pd,2003,Mexico,Americas,1,1006344,1006372,-109.642553,26.826675,0,1,0,0,3
DE_4581.pdf,2005,Mexico,Americas,1,1006344,1006372,-109.1747,26.6037,1,1,1,0,4
DE_16074.pd,2006,Mexico,Americas,1,1006344,1006372,-110.235508,30.988472,1,0,0,0,4
DE_16074.pd,2005,Mexico,Americas,1,1006344,1006373,-92.645502,18.533816,0,1,0,0,1
DE_16074.pd,2006,Mexico,Americas,1,1006344,1006373,-93.37183,17.999632,1,0,0,1,3
DE_5032.pdf,1979,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,1
DE_981.pdf,1980,Mexico,Americas,1,1006344,1006374,-97.863865,24.271062,1,0,0,0,1
DE_5032.pdf,1981,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,1
DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,1,0,1,3
DE_5032.pdf,1983,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
DE_5032.pdf,1984,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
DE_5032.pdf,1985,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
DE_5032.pdf,1986,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
DE_5032.pdf,1987,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
DE_5032.pdf,1988,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,3
DE_2961.pdf,1995,Mexico,Americas,1,1006344,1006374,-97.506,25.867,1,1,1,1,4
DE_2961.pdf,1996,Mexico,Americas,1,1006344,1006374,-97.506,25.867,1,1,1,1,4
DE_16074.pd,2004,Mexico,Americas,1,1006344,1006374,-97.829533,22.273847,0,1,0,0,4
DE_4581.pdf,2005,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,1,1,0,4
DE_16074.pd,2007,Mexico,Americas,1,1006344,1006374,-99.138622,23.737583,1,0,0,0,4
DE_16264.pd,2010,Mexico,Americas,1,1006344,1006374,-98.667776,24.271062,1,0,0,0,4
DE_5032.pdf,1979,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1980,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1981,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1983,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1984,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1985,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1986,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1987,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1988,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,0,0,0,1
DE_5032.pdf,1995,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,0,0,1,0,2
DE_16074.pd,2003,Mexico,Americas,1,1006344,1006375,-95.814786,19.369044,0,1,0,0,3
DE_15054.pd,2004,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,0,1,1,0,3
DE_16074.pd,2006,Mexico,Americas,1,1006344,1006375,-96.153774,19.624156,1,1,1,0,3
DE_16074.pd,2007,Mexico,Americas,1,1006344,1006375,-97.061491,18.851711,1,0,0,0,3
DE_16096.pd,2009,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,1,1,1,1,4
DE_16283.pd,2012,Mexico,Americas,1,1006344,1006375,-96.407353,19.369044,0,0,0,1,4
DE_5032.pdf,1979,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,1
DE_5032.pdf,1980,Mexico,Americas,1,1006344,1006376,-88.896067,20.9792,1,0,0,0,1
DE_5032.pdf,1981,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,1
DE_5032.pdf,1982,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,1
DE_5032.pdf,1983,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,1
DE_5032.pdf,1984,Mexico,Americas,1,1006344,1006376,-88.896067,20.935789,1,0,0,1,2
DE_5032.pdf,1985,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
DE_5032.pdf,1986,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
DE_5032.pdf,1987,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
DE_5032.pdf,1988,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
DE_5032.pdf,1989,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
DE_5032.pdf,1990,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
DE_5032.pdf,1991,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
DE_5032.pdf,1992,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
DE_5032.pdf,1993,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,0,0,0,2
DE_5032.pdf,1994,Mexico,Americas,1,1006344,1006376,-88.896067,20.935789,1,1,0,0,3
DE_14659.pd,1995,Mexico,Americas,1,1006344,1006376,-89.418597,20.935789,0,1,1,0,4
DE_14659.pd,1996,Mexico,Americas,1,1006344,1006376,-89.62738,21.015612,0,1,1,0,4
DE_14659.pd,1997,Mexico,Americas,1,1006344,1006376,-88.896067,20.814131,0,0,1,1,4
DE_14986.pd,2001,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,0,1,1,0,4
DE_14659.pd,2002,Mexico,Americas,1,1006344,1006376,-88.2,20.96,1,1,0,0,4
GU131955,2004,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,0,1,0,0,4
DE_4581.pdf,2005,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,1,1,0,4
GU131959,2006,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,1,0,0,4
HQ166036,2007,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,1,1,0,0,4
HQ166037,2008,Mexico,Americas,1,1006344,1006376,-89.165039,20.61222,1,0,0,0,4
DE_16325,2009,Mexico,Americas,1,1006344,1006376,-89.165039,20.61222,1,1,0,0,4
DE_16275.pd,2011,Mexico,Americas,1,1006344,1006376,-88.896067,20.74488,0,0,1,0,4
DE_1899.pdf,1973,Myanmar,Asia,1,1011440,1012300,97.746334,22.942902,0,0,1,0,1
DE_1899.pdf,1974,Myanmar,Asia,1,1011440,1012300,97.746334,22.942902,0,0,1,0,1
HQ588146,2007,Vietnam,Asia,1,1011447,1012301,108.06115,16.068734,1,0,0,0,1
DE_16366.pd,1963,Vietnam,Asia,1,1011447,1012302,106.616363,10.814422,1,1,0,0,2
DE_16366.pd,1966,Vietnam,Asia,1,1011447,1012302,106.616363,10.814422,1,1,0,1,3
DE_822.pdf,1995,Vietnam,Asia,1,1011447,1012302,106.694737,10.744253,1,1,1,1,4
DE_822.pdf,1996,Vietnam,Asia,1,1011447,1012302,106.694737,10.814422,1,1,1,1,4
DE_822.pdf,1997,Vietnam,Asia,1,1011447,1012302,106.694737,10.814422,1,1,1,1,4
DE_16332,1998,Vietnam,Asia,1,1011447,1012302,106.694737,10.814422,1,1,1,1,4
DE_16332,1999,Vietnam,Asia,1,1011447,1012302,106.694737,10.814422,1,1,1,1,4
DE_16332,2000,Vietnam,Asia,1,1011447,1012302,106.673126,10.814422,0,1,1,1,4
DE_16332,2001,Vietnam,Asia,1,1011447,1012302,106.673126,10.814422,1,1,1,1,4
DE_16332,2002,Vietnam,Asia,1,1011447,1012302,106.694737,10.814422,1,1,1,1,4
DE_16332,2003,Vietnam,Asia,1,1011447,1012302,106.673126,10.814422,1,1,1,1,4
DE_16332,2004,Vietnam,Asia,1,1011447,1012302,106.673126,10.814422,1,1,1,1,4
DE_16332,2005,Vietnam,Asia,1,1011447,1012302,106.6836,10.814422,1,1,1,1,4
DE_16332,2006,Vietnam,Asia,1,1011447,1012302,106.673126,10.814422,1,1,1,1,4
DE_16332,2007,Vietnam,Asia,1,1011447,1012302,106.703138,10.814422,1,1,1,1,4
DE_16212.pd,2008,Vietnam,Asia,1,1011447,1012302,106.616363,10.814422,1,1,1,1,4
DE_16308,2011,Vietnam,Asia,1,1011447,1012302,106.673126,10.799584,1,1,1,1,4
MOH68,1995,Peru,Americas,1,1011442,1012304,-77.674029,-9.410087,1,0,0,0,1
DE_16309,1999,Peru,Americas,1,1011442,1012307,-74.888306,-11.436955,0,1,0,0,1
DE_16109.pd,2000,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,0,3
DE_16109.pd,2001,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,0,3
DE_16109.pd,2002,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,1,1,0,3
DE_16109.pd,2003,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,0,3
DE_16109.pd,2004,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,0,3
DE_16120.pd,2005,Peru,Americas,1,1011442,1012307,-75.326915,-11.05544,1,0,1,1,4
